,tweet_id,text,favorite_count,retweet_count,created_at
1087,1483949027637014531,#clinicaltrial The Effect of Telemonitoring on Anxiety and Quality of Life in Patients in COVID 19 Quarantine https://t.co/Rp7w3CauLW,0,0,Wed Jan 19 23:46:33 +0000 2022
1088,1483945880675831813,   Can you also help me ? I've purchased twice because I've tried to get… https://t.co/IHwBGmKv9W,0,0,Wed Jan 19 23:34:02 +0000 2022
1089,1483945123478126595,"🧵3/ During our second year, COVID-19 spread like wildfire. As the challenges of pivoting to remote learning grew, s… https://t.co/PeI2uwUbas",4,0,Wed Jan 19 23:31:02 +0000 2022
1090,1483936374247989253,WHO Says 2 Drugs can Help Fight COVID-19 😷Can mainstream media PLEASE talk about this positive &amp; promising info. at… https://t.co/eErYdzioFw,0,0,Wed Jan 19 22:56:16 +0000 2022
1091,1483932559893483524,"Anxiety mounts as feds temporarily ban flights from India, Pakistan amid soaring COVID-19 case counts | CBC News https://t.co/nadPfAWqT5",0,0,Wed Jan 19 22:41:07 +0000 2022
1092,1483931506519478272,"New Post: Pakistan resists Covid lockdown as economic anxiety mounts – Financial Times https://t.co/wIVf8DFNP2 
.… https://t.co/dHtJ1ygZDv",0,0,Wed Jan 19 22:36:55 +0000 2022
1093,1483928224472219651,"RT : Interpretation 10/10

The response to the COVID-19 pandemic has largely ignored a worsening mental health crisis that includ…",0,4,Wed Jan 19 22:23:53 +0000 2022
1094,1483927154287067148,"RT : Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile plac…",0,7,Wed Jan 19 22:19:38 +0000 2022
1095,1483924204458319874,"RT : #Webinar 
How to Help Children, Teenagers and Young Adults Cope with the Anxiety of the COVID-19 Pandemic ( )
20 J…",0,2,Wed Jan 19 22:07:54 +0000 2022
1096,1483922540909281285,"Worrying about your health in the time of COVID-19 is only natural, but the stress from constant health anxiety can… https://t.co/7FtqFoWuUC",1,0,Wed Jan 19 22:01:18 +0000 2022
1097,1483922540892405771,"Worrying about your health in the time of COVID-19 is only natural, but the stress from constant health anxiety can… https://t.co/ep9d1caO8e",0,0,Wed Jan 19 22:01:18 +0000 2022
1098,1483922281134964742,"Worrying about your health in the time of COVID-19 is only natural, but the stress from constant health anxiety can… https://t.co/U1ePIwNoDu",2,1,Wed Jan 19 22:00:16 +0000 2022
1099,1483919177895264257,“COVID-19 intensified anxiety levels and intensified dysfunctional dynamics already at work within the congregation… https://t.co/RIeUC16q2d,0,0,Wed Jan 19 21:47:56 +0000 2022
1100,1483913128316440579,   Glad to hear you are having a good day. Anxiety is so widespread since COVID-… https://t.co/YtIkwsxZYA,0,0,Wed Jan 19 21:23:54 +0000 2022
1101,1483911289655242753,A Harvard study reveals that two thirds of the reported side effects to the Covid-19 vaccine are not caused by the… https://t.co/9nvDVLmjts,0,0,Wed Jan 19 21:16:35 +0000 2022
1102,1483909722789093376,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 21:10:22 +0000 2022
1103,1483907928692346889,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 21:03:14 +0000 2022
1104,1483907359009353736,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 21:00:58 +0000 2022
1105,1483906635655487490,RT : Check out our recent work! We found that medicinal and recreational LGBTQ cannabis users were more likely to suffer from de…,0,8,Wed Jan 19 20:58:06 +0000 2022
1106,1483903323807928325,  issues. Getting COVID-19 increases your risk of being diagnosed with a mental health issue l… https://t.co/16S8SPZXJt,0,0,Wed Jan 19 20:44:56 +0000 2022
1107,1483898764997890048,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 20:26:49 +0000 2022
1108,1483897273922867207,30% of my immediate family has Covid-19 now or had it in the past 6 months. I would like to speak to the manager.… https://t.co/eIwKtmsIwe,0,0,Wed Jan 19 20:20:54 +0000 2022
1109,1483891689781555200,"RT : Latino &amp; Black families with children are most likely to have experienced 3+ hardships during #COVID19, including unemploy…",0,1,Wed Jan 19 19:58:42 +0000 2022
1110,1483891198750523392,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/aRV6Ox4…",0,6,Wed Jan 19 19:56:45 +0000 2022
1111,1483890545634201605,RT : Ultra-processed and fresh food consumption and symptoms of anxiety and depression during the COVID – 19 pandemic: COVID…,0,2,Wed Jan 19 19:54:10 +0000 2022
1112,1483886603915657216,"Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/G2BDEE5IdC",0,0,Wed Jan 19 19:38:30 +0000 2022
1113,1483886268266156032,"RT : #Webinar 
How to Help Children, Teenagers and Young Adults Cope with the Anxiety of the COVID-19 Pandemic ( )
20 J…",0,2,Wed Jan 19 19:37:10 +0000 2022
1114,1483885426834395137,"Help for experiencing #anxiety during the #pandemic.
#MentalHealth JF
https://t.co/0owKXOuhfB",4,1,Wed Jan 19 19:33:49 +0000 2022
1115,1483883802011176960,"RT : Our newest brief on COVID, food access, &amp; health outcomes is now available. 
We were struck by the impact COVID-19 is having…",0,3,Wed Jan 19 19:27:22 +0000 2022
1116,1483882917021782016,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/aRV6Ox4…",0,6,Wed Jan 19 19:23:51 +0000 2022
1117,1483882707209707521,"#Webinar 
How to Help Children, Teenagers and Young Adults Cope with the Anxiety of the COVID-19 Pandemic (… https://t.co/34VzENxukR",3,2,Wed Jan 19 19:23:01 +0000 2022
1118,1483882706748465155,"Masks, quarantine, COVID-19 testing, fear, depression and anxiety are just a few words that come to mind from Unive… https://t.co/Kw8gVJ5lzq",4,0,Wed Jan 19 19:23:01 +0000 2022
1119,1483882213456416770,"RT : Our newest brief on COVID, food access, &amp; health outcomes is now available. 
We were struck by the impact COVID-19 is having…",0,3,Wed Jan 19 19:21:03 +0000 2022
1120,1483881431739006979,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/aRV6Ox4…",0,6,Wed Jan 19 19:17:57 +0000 2022
1121,1483877247165603849,It is understandable that many are just anxious about getting vaccinate. By answering questions about the vaccine a… https://t.co/AN5j4mPaK5,1,0,Wed Jan 19 19:01:19 +0000 2022
1122,1483877062083592196,"As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are… https://t.co/ogAVXCaaxO",0,0,Wed Jan 19 19:00:35 +0000 2022
1123,1483876846702071808,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/aRV6Ox4…",0,6,Wed Jan 19 18:59:44 +0000 2022
1124,1483875524741115913,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/aRV6Ox4…",0,6,Wed Jan 19 18:54:28 +0000 2022
1125,1483875357413584899,"Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/aRV6Ox4yxc",10,6,Wed Jan 19 18:53:48 +0000 2022
1126,1483870576498335749,"RT : On January 24, join Sunnybrook experts for a virtual talk on Maintaining Wellness during the COVID-19 Pandemic.

Topics:
➡️…",0,6,Wed Jan 19 18:34:49 +0000 2022
1127,1483867906853289986, You need to stop worrying because anxiety is negative to your health. You should just wear a mask w… https://t.co/KAciWQTKpQ,1,0,Wed Jan 19 18:24:12 +0000 2022
1128,1483866504428875782,"RT : NEW: Starbucks is no longer requiring its U.S. workers to be vaccinated against COVID-19, reversing a policy it announce…",0,4798,Wed Jan 19 18:18:38 +0000 2022
1129,1483865103678255106,"Our Town Hall speakers remind us that #griefcounseling, communal support, and recognition of pain and #anxiety will… https://t.co/gLNhwCLMH0",0,0,Wed Jan 19 18:13:04 +0000 2022
1130,1483863495623987214,"RT : It’s been a tough couple of years for everyone, and nationwide we’re seeing more kids with generalized anxiety related…",0,3,Wed Jan 19 18:06:40 +0000 2022
1131,1483862659556642818,Great article on ways of identifying and dealing with COVID-19 related anxiety in youth! https://t.co/kVYb4Xa7sP,2,0,Wed Jan 19 18:03:21 +0000 2022
1132,1483862483408408584,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 18:02:39 +0000 2022
1133,1483862335777382404,"RT : As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are struggling…",0,3,Wed Jan 19 18:02:04 +0000 2022
1134,1483862024316719112,Worries and anxiety about COVID-19 and its impact can be overwhelming. Social distancing makes it even more challen… https://t.co/D1cKyoPsJY,0,0,Wed Jan 19 18:00:50 +0000 2022
1135,1483861936169172993,"RT : Of note today:

-Restrictions will loosen soon but it will be a slow process.
-Federal NDP opposes a vax tax.
-A new stu…",0,2,Wed Jan 19 18:00:29 +0000 2022
1136,1483861850517381121,"Over the past couple of years, many of us have experienced feelings of stress, anxiety, and depression. To schedule… https://t.co/5GcXNfXgA3",0,0,Wed Jan 19 18:00:08 +0000 2022
1137,1483861247032532994,Covid-19 is one of the major reasons of depression and anxiety disorders to Human globally. The Lancet study showed… https://t.co/Z6QWA2eKNn,9,0,Wed Jan 19 17:57:44 +0000 2022
1138,1483852804557086720,"Status: Running exclusively on caffeine, anxiety and hate for COVID-19… 😡",3,0,Wed Jan 19 17:24:11 +0000 2022
1139,1483851573281398803,"RT : Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile plac…",0,7,Wed Jan 19 17:19:18 +0000 2022
1140,1483851475860312070,"RT : Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile plac…",0,7,Wed Jan 19 17:18:55 +0000 2022
1141,1483851008203649026,"RT : Our newest brief on COVID, food access, &amp; health outcomes is now available. 
We were struck by the impact COVID-19 is having…",0,3,Wed Jan 19 17:17:03 +0000 2022
1142,1483849050155798539,Today we learned some important facts about COVID-19 and how we can slow transmission. Followed by me providing a t… https://t.co/3dPzjzdRDN,3,0,Wed Jan 19 17:09:16 +0000 2022
1143,1483847591200804864,"Coping with anxiety around COVID-19 uncertainty via  
 https://t.co/eRhe4WBbT1",3,1,Wed Jan 19 17:03:28 +0000 2022
1144,1483846914533642241,"NPs and PAs, how are you faring during the Omicron surge? Are you experiencing insomnia, depression, anxiety, panic… https://t.co/Lg85v1DGWh",0,0,Wed Jan 19 17:00:47 +0000 2022
1145,1483846361380540420,"Our newest brief on COVID, food access, &amp; health outcomes is now available. 
We were struck by the impact COVID-19… https://t.co/uTlbeUR3p4",6,3,Wed Jan 19 16:58:35 +0000 2022
1146,1483845647128317952,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 16:55:45 +0000 2022
1147,1483845001062883331,"RT : 说广东话的人都看过来! If you’re struggling with anxiety or grief, you’re not alone.

Today  +  will share mental…",0,5,Wed Jan 19 16:53:11 +0000 2022
1148,1483843574072492044,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 16:47:31 +0000 2022
1149,1483843532100194311,"RT : On January 24, join Sunnybrook experts for a virtual talk on Maintaining Wellness during the COVID-19 Pandemic.

Topics:
➡️…",0,6,Wed Jan 19 16:47:21 +0000 2022
1150,1483843265141092358,"RT : #Webinar 
How to Help Children, Teenagers and Young Adults Cope with the Anxiety of the COVID-19 Pandemic ( )
20 J…",0,2,Wed Jan 19 16:46:17 +0000 2022
1151,1483842692606054405,"The COVID-19 pandemics’ negative impacts have been seen specifically in children, as the stress of remote learning… https://t.co/zLOYk3sNpe",0,0,Wed Jan 19 16:44:01 +0000 2022
1152,1483841156685385732,"RT : Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile plac…",0,7,Wed Jan 19 16:37:54 +0000 2022
1153,1483840685317009413,"""A study surveying college students during the 2020 school year found that 71% of respondents felt a higher level o… https://t.co/kUbMrGw6iS",2,0,Wed Jan 19 16:36:02 +0000 2022
1154,1483840456735834115,"RT : Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile plac…",0,7,Wed Jan 19 16:35:07 +0000 2022
1155,1483839845239717890,"RT : #Webinar 
How to Help Children, Teenagers and Young Adults Cope with the Anxiety of the COVID-19 Pandemic ( )
20 J…",0,2,Wed Jan 19 16:32:42 +0000 2022
1156,1483839253377433602,"There were 10 deaths that occurred during the trial, but all involved patients in the placebo group, the company sa… https://t.co/eDTwjlPd8U",0,0,Wed Jan 19 16:30:21 +0000 2022
1157,1483839230652653568,"RT : Of note today:

-Restrictions will loosen soon but it will be a slow process.
-Federal NDP opposes a vax tax.
-A new stu…",0,2,Wed Jan 19 16:30:15 +0000 2022
1158,1483838998313422852,"RT : Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile plac…",0,7,Wed Jan 19 16:29:20 +0000 2022
1159,1483837152739921920,"#Webinar 
How to Help Children, Teenagers and Young Adults Cope with the Anxiety of the COVID-19 Pandemic (… https://t.co/3oFmJ8KDej",2,2,Wed Jan 19 16:22:00 +0000 2022
1160,1483836607602040837,"Autistic pupils will be among those missing from school. Even before the pandemic, school was too often a hostile p… https://t.co/IjZ8udi8jK",18,7,Wed Jan 19 16:19:50 +0000 2022
1161,1483835903256707073,"RT : On January 24, join Sunnybrook experts for a virtual talk on Maintaining Wellness during the COVID-19 Pandemic.

Topics:
➡️…",0,6,Wed Jan 19 16:17:02 +0000 2022
1162,1483834891091558402,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 16:13:01 +0000 2022
1163,1483833845300572165,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 16:08:51 +0000 2022
1164,1483833412855152651,"As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, our very own Dr. Mona Amin sh… https://t.co/57phfnbVKS",0,0,Wed Jan 19 16:07:08 +0000 2022
1165,1483833058423885830,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 16:05:44 +0000 2022
1166,1483832891956158468,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 16:05:04 +0000 2022
1167,1483832772171075584,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 16:04:35 +0000 2022
1168,1483832647159791630,"RT : 说广东话的人都看过来! If you’re struggling with anxiety or grief, you’re not alone.

Today  +  will share mental…",0,5,Wed Jan 19 16:04:06 +0000 2022
1169,1483828807618465794,"RT : 说广东话的人都看过来! If you’re struggling with anxiety or grief, you’re not alone.

Today  +  will share mental…",0,5,Wed Jan 19 15:48:50 +0000 2022
1170,1483827959144366080,"RT : As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are struggling…",0,3,Wed Jan 19 15:45:28 +0000 2022
1171,1483827770404872195,"""...anxiety, worry, expectation &amp; misattributing other illnesses or sensations to the vaccine may be behind many in… https://t.co/kuy1R3oqsF",0,0,Wed Jan 19 15:44:43 +0000 2022
1172,1483827278450774020,"On January 24, join Sunnybrook experts for a virtual talk on Maintaining Wellness during the COVID-19 Pandemic.

To… https://t.co/x2sfK2XMoP",10,6,Wed Jan 19 15:42:46 +0000 2022
1173,1483826584960311298,"As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are… https://t.co/9GtBgFoQTy",7,3,Wed Jan 19 15:40:00 +0000 2022
1174,1483823775091425281,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 15:28:50 +0000 2022
1175,1483821495734476810,"I got pinged today (tested negative), it’s day three of being back to teaching in person.

It feels really risky an… https://t.co/JZhpZ97Ao9",7,0,Wed Jan 19 15:19:47 +0000 2022
1176,1483820238806437888,"""During those months, I repeatedly asked for help and did not feel heard or cared for.”

""COVID-19 intensified anxi… https://t.co/JHuzWQMrht",2,0,Wed Jan 19 15:14:47 +0000 2022
1177,1483820077908905986,"With the COVID-19 cases surging, the avalanche of information from society has provoked a great deal of anxiety for… https://t.co/Z6Ih3jLfRn",4,0,Wed Jan 19 15:14:09 +0000 2022
1178,1483819193501990926,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 15:10:38 +0000 2022
1179,1483818775728332802,Doctor and mom shares tips for parents to reduce COVID-19 anxiety https://t.co/FrpxmFJGKJ,0,0,Wed Jan 19 15:08:58 +0000 2022
1180,1483818416519712774,"Months in fear, anxiety and confusion: the life of people with disabilities in COVID-19 https://t.co/sO6FQjhZhB",1,0,Wed Jan 19 15:07:33 +0000 2022
1181,1483816032464740356,"说广东话的人都看过来! If you’re struggling with anxiety or grief, you’re not alone.

Today  +  will share men… https://t.co/WulgBXsBte",8,5,Wed Jan 19 14:58:04 +0000 2022
1182,1483814736798130181,"Folks, if you're a single Guy or Girl today who's meeting up with that special someone after finally overcoming the… https://t.co/vAo13Q7AjG",1,0,Wed Jan 19 14:52:55 +0000 2022
1183,1483810562073149442,"Hummmm??? no MD, depression, anxiety, can't see own MD????

Researchers examine why Ontario ER visits spike when CO… https://t.co/Vs5dvFT0KN",1,0,Wed Jan 19 14:36:20 +0000 2022
1184,1483808238147670025,RT : Lots of excited kids lining up outside of Lord Dufferin Public school for the first day of class since before the Christmas…,0,3,Wed Jan 19 14:27:06 +0000 2022
1185,1483806794044657667,RT : Lots of excited kids lining up outside of Lord Dufferin Public school for the first day of class since before the Christmas…,0,3,Wed Jan 19 14:21:22 +0000 2022
1186,1483801868551794697,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 14:01:47 +0000 2022
1187,1483801810381029376,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 14:01:33 +0000 2022
1188,1483800950624108551,Lots of excited kids lining up outside of Lord Dufferin Public school for the first day of class since before the C… https://t.co/64El1OtclR,15,3,Wed Jan 19 13:58:08 +0000 2022
1189,1483800909125619722,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 13:57:59 +0000 2022
1190,1483800151055421440,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 13:54:58 +0000 2022
1191,1483800094667427842,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 13:54:44 +0000 2022
1192,1483799422731681796,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 13:52:04 +0000 2022
1193,1483799271807897604,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 13:51:28 +0000 2022
1194,1483799261502488578,"RT : As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin shares her advice…",0,10,Wed Jan 19 13:51:26 +0000 2022
1195,1483799097282899970,"As parents’ anxiety grows amid an increase in positive COVID-19 cases among children, pediatrician Dr. Mona Amin sh… https://t.co/QtqyY9fpFG",35,10,Wed Jan 19 13:50:47 +0000 2022
1196,1483798510222856194,"RT : As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are struggling…",0,1,Wed Jan 19 13:48:27 +0000 2022
1197,1483798398218211334,"To support your mental health as the pandemic continues, we've compiled helpful resources from our team of experts… https://t.co/hr4i7eDndK",0,0,Wed Jan 19 13:48:00 +0000 2022
1198,1483793869896622080,"Stress, anxiety, insomnia. Senior Pastor Daniel Khong of  shares how church transition, COVID-19 and critici… https://t.co/BR86IdCo45",0,0,Wed Jan 19 13:30:00 +0000 2022
1199,1483781646335807489,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 12:41:26 +0000 2022
1200,1483781260086493186,"As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are… https://t.co/ePN3iuXCkS",0,0,Wed Jan 19 12:39:54 +0000 2022
1201,1483780821156773889,"As Texas universities and colleges begin a fifth semester during the COVID-19 pandemic, many students say they are… https://t.co/jsvWu39o0L",5,1,Wed Jan 19 12:38:09 +0000 2022
1202,1483778211574169613,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 12:27:47 +0000 2022
1203,1483777761579868160,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 12:26:00 +0000 2022
1204,1483774886753484802,"Of note today:

-Restrictions will loosen soon but it will be a slow process.
-Federal NDP opposes a vax tax.
-A ne… https://t.co/AhbT2GwPTL",5,2,Wed Jan 19 12:14:34 +0000 2022
1205,1483773744581685250,"The Covid-19 Social Study, led by , found that levels of depression and anxiety rose sharply over December in t… https://t.co/JUz99EUDCY",7,1,Wed Jan 19 12:10:02 +0000 2022
1206,1483771099460829185,"Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/bnYteRYCzg",0,0,Wed Jan 19 11:59:31 +0000 2022
1207,1483762861734252547,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 11:26:47 +0000 2022
1208,1483760423153410051,SOUND OFF RED 🔴 PRODUCTIONS…COVID Depression / Anxiety 1/19/22 https://t.co/6J9lq32K0S,0,0,Wed Jan 19 11:17:06 +0000 2022
1209,1483756913049444355,"Anxiety mounts as feds temporarily ban flights from India, Pakistan amid soaring COVID-19 case counts | CBC News https://t.co/XiSOOUdAqg",0,0,Wed Jan 19 11:03:09 +0000 2022
1210,1483756904648110086,"UKGMT —   UK children pick 'anxiety' as their word of 2021 ... given the impact of Covid-19 on education, and conce… https://t.co/S8znLxhNA5",0,1,Wed Jan 19 11:03:07 +0000 2022
1211,1483756315625328641,"Be gentle with yourself...

#drlizmatheis #covid_19 #mentalhealthawareness #mentalhealth #education… https://t.co/4ZLgtaoofg",0,0,Wed Jan 19 11:00:47 +0000 2022
1212,1483750291396825089,"New Post: Pakistan resists Covid lockdown as economic anxiety mounts – Financial Times https://t.co/wIVf8DFfZu 
.… https://t.co/jEIfjKQsDJ",0,0,Wed Jan 19 10:36:50 +0000 2022
1213,1483747476611993602,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 10:25:39 +0000 2022
1214,1483746644600705031,RT : Ultra-processed and fresh food consumption and symptoms of anxiety and depression during the COVID – 19 pandemic: COVID…,0,2,Wed Jan 19 10:22:21 +0000 2022
1215,1483745748516843523,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 10:18:47 +0000 2022
1216,1483742149300854784,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/N9SQ…",0,2,Wed Jan 19 10:04:29 +0000 2022
1217,1483741939962945539,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 10:03:39 +0000 2022
1218,1483741092369600515,Reconnect: a 6-week programme running for young people from the age of 13-25 who may be experiencing anxiety or low… https://t.co/DtwxCwMhU8,0,0,Wed Jan 19 10:00:17 +0000 2022
1219,1483740870528675842,Reconnect: a 6-week programme running for young people from the age of 13-25 who may be experiencing anxiety or low… https://t.co/VIeR6jEo0t,0,0,Wed Jan 19 09:59:24 +0000 2022
1220,1483740314254942211,Reconnect: a 6-week programme running for children and young people from the age of 13-25 who may be experiencing a… https://t.co/xQl5uvMeXs,0,0,Wed Jan 19 09:57:12 +0000 2022
1221,1483739828856492038,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 09:55:16 +0000 2022
1222,1483739235135987716,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 09:52:54 +0000 2022
1223,1483738689557901313,"Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/75neigrPp7",0,0,Wed Jan 19 09:50:44 +0000 2022
1224,1483738273826623488,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 09:49:05 +0000 2022
1225,1483738102220922881,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 09:48:24 +0000 2022
1226,1483736499992801284,"RT : Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/N9SQ…",0,2,Wed Jan 19 09:42:02 +0000 2022
1227,1483734739068813319,"Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse https://t.co/N9SQR7ZgPL",5,2,Wed Jan 19 09:35:02 +0000 2022
1228,1483732852034396166,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 09:27:33 +0000 2022
1229,1483730792023048196,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 09:19:21 +0000 2022
1230,1483730045936054272,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 09:16:23 +0000 2022
1231,1483728644052865026, Definitely need to go to the hospital to get that pain checked out even if the place has loads of CO… https://t.co/qwNStwHzpK,0,0,Wed Jan 19 09:10:49 +0000 2022
1232,1483728626357051396,"RT : Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symptoms…",0,11,Wed Jan 19 09:10:45 +0000 2022
1233,1483728555599089668,"Startschuss für Psilocybin-Studie

Small study of whether psilocybin-assisted psychotherapy can help alleviate symp… https://t.co/vBOnAnlasL",37,11,Wed Jan 19 09:10:28 +0000 2022
1234,1483727576199843842,"RT : Science disinformers know deniers are scared of being scared. 
Deniers are scared of COVID-19 and climate change. 
Disi…",0,3,Wed Jan 19 09:06:35 +0000 2022
1235,1483720254949937157,"Chronic staff shortages, 2am starts and extreme anxiety: inside a Coles supermarkets supply warehouse… https://t.co/23HaeORdEP",0,0,Wed Jan 19 08:37:29 +0000 2022
1236,1483718671046524929,"RT : Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone is dealin…",0,22,Wed Jan 19 08:31:11 +0000 2022
1237,1483717843892019201,"Due to Covid-19, People are not Okay.
If you are a manager or supervisor of people, please remember that everyone i… https://t.co/TAcPW9FZBf",75,22,Wed Jan 19 08:27:54 +0000 2022
1238,1483716958742798340,"RT : What did #Jung mean by “#psychic #epidemic” and “psychic danger”? #Mass hysteria, “#mental #contagions” in situations when m…",0,2,Wed Jan 19 08:24:23 +0000 2022
1239,1483714603943174146,"RT : If the idea of getting 'back to normal' is causing worry for you, there are lots of ways to make this time easier. 

Visit…",0,112,Wed Jan 19 08:15:02 +0000 2022
